,Unnamed: 0_x,tconst,genres,Unnamed: 0_y,title_type,primary_title,original_title,year,runtime_minutes,simple_title,average_rating,num_votes,timestamp,release_date
945,945,tt15078122,Drama,531,movie,Our Eternal Summer,L'été l'éternité,2021.0,75.0,our eternal summer,5.4,357,01/01/24 21:30,09/01/24
946,946,tt15090592,Action,532,movie,Andrew Orozco 3: Summer's Here,Andrew Orozco 3: Summer's Here,2020.0,147.0,andrew orozco 3 summers here,4.2,15,01/01/24 21:30,09/01/24
947,947,tt15090592,Adventure,532,movie,Andrew Orozco 3: Summer's Here,Andrew Orozco 3: Summer's Here,2020.0,147.0,andrew orozco 3 summers here,4.2,15,01/01/24 21:30,09/01/24
948,948,tt15090592,Animation,532,movie,Andrew Orozco 3: Summer's Here,Andrew Orozco 3: Summer's Here,2020.0,147.0,andrew orozco 3 summers here,4.2,15,01/01/24 21:30,09/01/24
949,949,tt15114686,Drama,533,tvMovie,Reckless Summer,Clèves,2021.0,109.0,reckless summer,6.3,410,01/01/24 21:30,09/01/24
950,950,tt15114686,Romance,533,tvMovie,Reckless Summer,Clèves,2021.0,109.0,reckless summer,6.3,410,01/01/24 21:30,09/01/24
951,951,tt15130246,Horror,534,movie,Summer of the Wolf,Summer of the Wolf,2023.0,91.04358068315665,summer of the wolf,8.0,45,01/01/24 21:30,09/01/24
952,952,tt1519640,Comedy,535,movie,Hot Summer Days,Chuen sing yit luen - yit lat lat,2010.0,93.0,hot summer days,6.1,940,01/01/24 21:30,09/01/24
953,953,tt1519640,Romance,535,movie,Hot Summer Days,Chuen sing yit luen - yit lat lat,2010.0,93.0,hot summer days,6.1,940,01/01/24 21:30,09/01/24
954,954,tt15202038,Comedy,536,tvMovie,Sweet Pecan Summer,Sweet Pecan Summer,2021.0,84.0,sweet pecan summer,6.3,943,01/01/24 21:30,09/01/24
955,955,tt15202038,Drama,536,tvMovie,Sweet Pecan Summer,Sweet Pecan Summer,2021.0,84.0,sweet pecan summer,6.3,943,01/01/24 21:30,09/01/24
956,956,tt15202038,Family,536,tvMovie,Sweet Pecan Summer,Sweet Pecan Summer,2021.0,84.0,sweet pecan summer,6.3,943,01/01/24 21:30,09/01/24
957,957,tt15208276,Drama,537,movie,Summering,Summering,2022.0,85.0,summering,4.4,471,01/01/24 21:30,09/01/24
958,958,tt15208950,Drama,538,tvMovie,One Summer,One Summer,2021.0,84.0,one summer,7.1,1225,01/01/24 21:30,09/01/24
959,959,tt15208950,Mystery,538,tvMovie,One Summer,One Summer,2021.0,84.0,one summer,7.1,1225,01/01/24 21:30,09/01/24
960,960,tt15208950,Romance,538,tvMovie,One Summer,One Summer,2021.0,84.0,one summer,7.1,1225,01/01/24 21:30,09/01/24
961,961,tt15253150,Drama,539,movie,Notes on a Summer,Notas sobre un verano,2023.0,83.0,notes on a summer,5.6,129,01/01/24 21:30,09/01/24
962,962,tt15253150,Romance,539,movie,Notes on a Summer,Notas sobre un verano,2023.0,83.0,notes on a summer,5.6,129,01/01/24 21:30,09/01/24
963,963,tt1527656,Drama,540,movie,Long Hot Summer,Long Hot Summer,2006.0,68.0,long hot summer,7.5,17,01/01/24 21:30,09/01/24
964,964,tt1537424,Drama,541,movie,Bummer Summer,Bummer Summer,2010.0,78.0,bummer summer,7.1,64,01/01/24 21:30,09/01/24
965,965,tt1538947,Documentary,542,movie,Pinuccio Lovero - A Midsummer Death's Dream,Pinuccio Lovero - Sogno di una morte di mezza estate,2008.0,60.0,pinuccio lovero  a midsummer deaths dream,6.4,41,01/01/24 21:30,09/01/24
966,966,tt1545098,Documentary,543,movie,Kenny Chesney: Summer in,Kenny Chesney: Summer in 3D,2010.0,99.0,kenny chesney summer in,8.0,69,01/01/24 21:30,09/01/24
967,967,tt1545098,Music,543,movie,Kenny Chesney: Summer in,Kenny Chesney: Summer in 3D,2010.0,99.0,kenny chesney summer in,8.0,69,01/01/24 21:30,09/01/24
968,968,tt1547230,Comedy,544,movie,Judy Moody and the Not Bummer Summer,Judy Moody and the Not Bummer Summer,2011.0,91.0,judy moody and the not bummer summer,4.3,3467,01/01/24 21:30,09/01/24
969,969,tt1547230,Family,544,movie,Judy Moody and the Not Bummer Summer,Judy Moody and the Not Bummer Summer,2011.0,91.0,judy moody and the not bummer summer,4.3,3467,01/01/24 21:30,09/01/24
970,970,tt1548551,Adventure,545,movie,The Twelfth Summer,Dvenadtsatoe leto,2008.0,80.0,the twelfth summer,5.9,25,01/01/24 21:30,09/01/24
971,971,tt1548551,Family,545,movie,The Twelfth Summer,Dvenadtsatoe leto,2008.0,80.0,the twelfth summer,5.9,25,01/01/24 21:30,09/01/24
972,972,tt15535192,Comedy,546,movie,A French Summer,Zomer in Frankrijk,2023.0,91.04358068315665,a french summer,5.3,155,01/01/24 21:30,09/01/24
973,973,tt15568240,Drama,547,movie,A Summer in Boujad,Un été à Boujad,2022.0,80.0,a summer in boujad,7.5,28,01/01/24 21:30,09/01/24
974,974,tt1566405,Biography,548,movie,Summer Pasture,Summer Pasture,2010.0,85.0,summer pasture,7.8,86,01/01/24 21:30,09/01/24
975,975,tt1566405,Documentary,548,movie,Summer Pasture,Summer Pasture,2010.0,85.0,summer pasture,7.8,86,01/01/24 21:30,09/01/24
976,976,tt1566405,Drama,548,movie,Summer Pasture,Summer Pasture,2010.0,85.0,summer pasture,7.8,86,01/01/24 21:30,09/01/24
977,977,tt1572162,Documentary,549,video,Not a Love Story: Making (500) Days of Summer,Not a Love Story: Making (500) Days of Summer,2009.0,30.0,not a love story making 500 days of summer,7.7,53,01/01/24 21:30,09/01/24
978,978,tt1572162,Short,549,video,Not a Love Story: Making (500) Days of Summer,Not a Love Story: Making (500) Days of Summer,2009.0,30.0,not a love story making 500 days of summer,7.7,53,01/01/24 21:30,09/01/24
979,979,tt15783304,Comedy,550,movie,This One Summer,Cet été-là,2022.0,99.0,this one summer,5.5,224,01/01/24 21:30,09/01/24
980,980,tt15783304,Drama,550,movie,This One Summer,Cet été-là,2022.0,99.0,this one summer,5.5,224,01/01/24 21:30,09/01/24
981,981,tt1579944,Drama,551,movie,Summer Window,Fenster zum Sommer,2011.0,96.0,summer window,6.4,663,01/01/24 21:30,09/01/24
982,982,tt1579944,Fantasy,551,movie,Summer Window,Fenster zum Sommer,2011.0,96.0,summer window,6.4,663,01/01/24 21:30,09/01/24
983,983,tt1585660,Comedy,552,movie,Summertime,Summertime,2011.0,90.0,summertime,6.6,41,01/01/24 21:30,09/01/24
984,984,tt1585660,Drama,552,movie,Summertime,Summertime,2011.0,90.0,summertime,6.6,41,01/01/24 21:30,09/01/24
985,985,tt1585660,Romance,552,movie,Summertime,Summertime,2011.0,90.0,summertime,6.6,41,01/01/24 21:30,09/01/24
986,986,tt1588875,Drama,553,movie,How I Ended This Summer,Kak ya provyol etim letom,2010.0,130.0,how i ended this summer,6.9,7026,01/01/24 21:30,09/01/24
987,987,tt16027742,Documentary,554,video,Summer Nude '13: Making Movie,Summer Nude '13: Making Movie,2013.0,91.04358068315665,summer nude 13 making movie,9.8,61,01/01/24 21:30,09/01/24
988,988,tt16027742,Short,554,video,Summer Nude '13: Making Movie,Summer Nude '13: Making Movie,2013.0,91.04358068315665,summer nude 13 making movie,9.8,61,01/01/24 21:30,09/01/24
989,989,tt1606369,Romance,555,movie,Summer Whispers,Yeoreum soksakip,2008.0,96.0,summer whispers,7.6,82,01/01/24 21:30,09/01/24
990,990,tt1610395,Drama,556,movie,Damn Summer,Verano maldito,2011.0,73.0,damn summer,6.3,27,01/01/24 21:30,09/01/24
991,991,tt1626240,Comedy,557,movie,Summertime Christmas,Summertime Christmas,2010.0,110.0,summertime christmas,3.0,121,01/01/24 21:30,09/01/24
992,992,tt1626240,Family,557,movie,Summertime Christmas,Summertime Christmas,2010.0,110.0,summertime christmas,3.0,121,01/01/24 21:30,09/01/24
993,993,tt1630248,Drama,558,movie,A Summer Family,Natsu no kazoku,2010.0,78.0,a summer family,5.4,16,01/01/24 21:30,09/01/24
994,994,tt1630606,Animation,559,movie,The Door Into Summer,Natsu e no tobira,1981.0,59.0,the door into summer,5.7,109,01/01/24 21:30,09/01/24
995,995,tt1630606,Drama,559,movie,The Door Into Summer,Natsu e no tobira,1981.0,59.0,the door into summer,5.7,109,01/01/24 21:30,09/01/24
996,996,tt1630606,Romance,559,movie,The Door Into Summer,Natsu e no tobira,1981.0,59.0,the door into summer,5.7,109,01/01/24 21:30,09/01/24
997,997,tt16311394,Drama,560,movie,Summer to Come,Summer to Come,2022.0,74.0,summer to come,5.1,158,01/01/24 21:30,09/01/24
998,998,tt16442822,Documentary,561,movie,"Love to Love You, Donna Summer","Love to Love You, Donna Summer",2023.0,107.0,love to love you donna summer,6.5,1235,01/01/24 21:30,09/01/24
999,999,tt16442822,Music,561,movie,"Love to Love You, Donna Summer","Love to Love You, Donna Summer",2023.0,107.0,love to love you donna summer,6.5,1235,01/01/24 21:30,09/01/24
1000,1000,tt1666012,Drama,562,movie,Karafuto 1945 Summer Hyosetsu no mon,Karafuto 1945 Summer Hyosetsu no mon,1974.0,119.0,karafuto 1945 summer hyosetsu no mon,7.1,23,01/01/24 21:30,09/01/24
1001,1001,tt1666012,War,562,movie,Karafuto 1945 Summer Hyosetsu no mon,Karafuto 1945 Summer Hyosetsu no mon,1974.0,119.0,karafuto 1945 summer hyosetsu no mon,7.1,23,01/01/24 21:30,09/01/24
1002,1002,tt16769394,Adventure,563,movie,Summer Time: Travel Back,Artek. Bolshoe puteshestvie,2022.0,105.0,summer time travel back,4.2,273,01/01/24 21:30,09/01/24
1003,1003,tt16769394,Comedy,563,movie,Summer Time: Travel Back,Artek. Bolshoe puteshestvie,2022.0,105.0,summer time travel back,4.2,273,01/01/24 21:30,09/01/24
1004,1004,tt16769394,Family,563,movie,Summer Time: Travel Back,Artek. Bolshoe puteshestvie,2022.0,105.0,summer time travel back,4.2,273,01/01/24 21:30,09/01/24
1005,1005,tt1684561,Drama,564,movie,Summer Song,Summer Song,2011.0,91.04358068315665,summer song,8.2,95,01/01/24 21:30,09/01/24
1006,1006,tt1684561,Romance,564,movie,Summer Song,Summer Song,2011.0,91.04358068315665,summer song,8.2,95,01/01/24 21:30,09/01/24
1007,1007,tt1686125,Drama,565,movie,Verity's Summer,Verity's Summer,2013.0,102.0,veritys summer,5.6,54,01/01/24 21:30,09/01/24
1008,1008,tt16944826,Drama,566,movie,That Kind of Summer,Un été comme ça,2022.0,137.0,that kind of summer,6.1,733,01/01/24 21:30,09/01/24
1009,1009,tt16986596,Action,567,movie,Sons of Summer,Sons of Summer,2023.0,88.0,sons of summer,4.4,2485,01/01/24 21:30,09/01/24
1010,1010,tt16986596,Crime,567,movie,Sons of Summer,Sons of Summer,2023.0,88.0,sons of summer,4.4,2485,01/01/24 21:30,09/01/24
1011,1011,tt16986596,Mystery,567,movie,Sons of Summer,Sons of Summer,2023.0,88.0,sons of summer,4.4,2485,01/01/24 21:30,09/01/24
1012,1012,tt1699753,Comedy,568,tvMovie,Summer Camp,Summer Camp,2010.0,30.0,summer camp,6.6,65,01/01/24 21:30,09/01/24
1013,1013,tt17037988,Drama,569,movie,Last Flamingo of the Red Summer Sunset,Last Flamingo of the Red Summer Sunset,2024.0,80.0,last flamingo of the red summer sunset,8.7,10,01/01/24 21:30,09/01/24
1014,1014,tt17037988,History,569,movie,Last Flamingo of the Red Summer Sunset,Last Flamingo of the Red Summer Sunset,2024.0,80.0,last flamingo of the red summer sunset,8.7,10,01/01/24 21:30,09/01/24
1015,1015,tt17037988,Western,569,movie,Last Flamingo of the Red Summer Sunset,Last Flamingo of the Red Summer Sunset,2024.0,80.0,last flamingo of the red summer sunset,8.7,10,01/01/24 21:30,09/01/24
1016,1016,tt1710581,Comedy,570,tvMovie,Summer Camp,"Merci papa, merci maman",2010.0,86.0,summer camp,5.8,37,01/01/24 21:30,09/01/24
1017,1017,tt1714758,Documentary,571,movie,Summer of Goliath,Verano de Goliat,2010.0,78.0,summer of goliath,5.8,133,01/01/24 21:30,09/01/24
1018,1018,tt1714758,Drama,571,movie,Summer of Goliath,Verano de Goliat,2010.0,78.0,summer of goliath,5.8,133,01/01/24 21:30,09/01/24
1019,1019,tt1718147,Comedy,572,movie,Wonderful Summer,Cudowne lato,2010.0,92.0,wonderful summer,5.8,149,01/01/24 21:30,09/01/24
1020,1020,tt1718147,Drama,572,movie,Wonderful Summer,Cudowne lato,2010.0,92.0,wonderful summer,5.8,149,01/01/24 21:30,09/01/24
1021,1021,tt1718147,Romance,572,movie,Wonderful Summer,Cudowne lato,2010.0,92.0,wonderful summer,5.8,149,01/01/24 21:30,09/01/24
1022,1022,tt1730140,Comedy,573,movie,Summerland,Sumarlandið,2010.0,85.0,summerland,6.0,126,01/01/24 21:30,09/01/24
1023,1023,tt1730140,Fantasy,573,movie,Summerland,Sumarlandið,2010.0,85.0,summerland,6.0,126,01/01/24 21:30,09/01/24
1024,1024,tt17336922,Drama,574,movie,Summer,Ye xia tian,2022.0,114.0,summer,4.2,24,01/01/24 21:30,09/01/24
1025,1025,tt17336922,Sport,574,movie,Summer,Ye xia tian,2022.0,114.0,summer,4.2,24,01/01/24 21:30,09/01/24
1026,1026,tt17382524,Animation,575,movie,"The Tunnel to Summer, the Exit of Goodbyes","Natsu e no tunnel, Sayonara no deguchi",2022.0,85.0,the tunnel to summer the exit of goodbyes,7.0,2659,01/01/24 21:30,09/01/24
1027,1027,tt17382524,Drama,575,movie,"The Tunnel to Summer, the Exit of Goodbyes","Natsu e no tunnel, Sayonara no deguchi",2022.0,85.0,the tunnel to summer the exit of goodbyes,7.0,2659,01/01/24 21:30,09/01/24
1028,1028,tt17382524,Fantasy,575,movie,"The Tunnel to Summer, the Exit of Goodbyes","Natsu e no tunnel, Sayonara no deguchi",2022.0,85.0,the tunnel to summer the exit of goodbyes,7.0,2659,01/01/24 21:30,09/01/24
1029,1029,tt1740053,Drama,576,movie,A Burning Hot Summer,Un été brûlant,2011.0,95.0,a burning hot summer,5.0,2365,01/01/24 21:30,09/01/24
1030,1030,tt1753865,Drama,577,movie,Summer Games,Giochi d'estate,2011.0,101.0,summer games,6.5,441,01/01/24 21:30,09/01/24
1031,1031,tt1753865,Romance,577,movie,Summer Games,Giochi d'estate,2011.0,101.0,summer games,6.5,441,01/01/24 21:30,09/01/24
1032,1032,tt1754192,Drama,578,tvMovie,A Good Summer,Ein guter Sommer,2011.0,90.0,a good summer,7.0,66,01/01/24 21:30,09/01/24
1033,1033,tt17542524,Drama,579,movie,Shall I Compare You to a Summer's Day?,Bashtaalak sa'at,2022.0,66.0,shall i compare you to a summers day,5.9,175,01/01/24 21:30,09/01/24
1034,1034,tt17542524,Musical,579,movie,Shall I Compare You to a Summer's Day?,Bashtaalak sa'at,2022.0,66.0,shall i compare you to a summers day,5.9,175,01/01/24 21:30,09/01/24
1035,1035,tt1754719,Comedy,580,movie,The Summer of 69,The Summer of 69,2009.0,91.04358068315665,the summer of 69,7.9,14,01/01/24 21:30,09/01/24
1036,1036,tt1758771,Drama,581,movie,Summer of Dreams,Summer of Dreams,2011.0,123.0,summer of dreams,5.3,19,01/01/24 21:30,09/01/24
1037,1037,tt1758771,Family,581,movie,Summer of Dreams,Summer of Dreams,2011.0,123.0,summer of dreams,5.3,19,01/01/24 21:30,09/01/24
1038,1038,tt1758771,Music,581,movie,Summer of Dreams,Summer of Dreams,2011.0,123.0,summer of dreams,5.3,19,01/01/24 21:30,09/01/24
1039,1039,tt1764618,Crime,582,movie,Summertime Killers,Summertime Killers,2011.0,33.0,summertime killers,6.0,11,01/01/24 21:30,09/01/24
1040,1040,tt1764618,Drama,582,movie,Summertime Killers,Summertime Killers,2011.0,33.0,summertime killers,6.0,11,01/01/24 21:30,09/01/24
1041,1041,tt1773398,Drama,583,movie,Summer in Provence,Summer in Provence,2012.0,90.0,summer in provence,6.1,17,01/01/24 21:30,09/01/24
1042,1042,tt17736862,Comedy,584,movie,My Summer in Ohio,My Summer in Ohio,2022.0,88.0,my summer in ohio,8.2,10,01/01/24 21:30,09/01/24
1043,1043,tt1785685,Drama,585,movie,Year Without a Summer,Wu xia zhi nian,2010.0,87.0,year without a summer,6.5,38,01/01/24 21:30,09/01/24
1044,1044,tt1795595,Horror,586,movie,Exit 91 Summerland,Exit 91 Summerland,2011.0,80.0,exit 91 summerland,2.7,14,01/01/24 21:30,09/01/24
1045,1045,tt1795595,Mystery,586,movie,Exit 91 Summerland,Exit 91 Summerland,2011.0,80.0,exit 91 summerland,2.7,14,01/01/24 21:30,09/01/24
1046,1046,tt1795595,Romance,586,movie,Exit 91 Summerland,Exit 91 Summerland,2011.0,80.0,exit 91 summerland,2.7,14,01/01/24 21:30,09/01/24
1047,1047,tt1805502,Action,587,movie,"WWE Summerslam: The Complete Anthology, Vol. 2","WWE Summerslam: The Complete Anthology, Vol. 2",2009.0,91.04358068315665,wwe summerslam the complete anthology vol 2,6.6,21,01/01/24 21:30,09/01/24
1048,1048,tt18291400,Romance,588,movie,My Blue Summer,An lian: Ju sheng huai nan,2022.0,98.0,my blue summer,6.2,98,01/01/24 21:30,09/01/24
1049,1049,tt1830901,Action,589,movie,"WWE: Summerslam - The Complete Anthology, Vol. 1","WWE: Summerslam - The Complete Anthology, Vol. 1",2009.0,91.04358068315665,wwe summerslam  the complete anthology vol 1,7.4,21,01/01/24 21:30,09/01/24
1050,1050,tt1836213,Action,590,movie,"WWE Summerslam: The Complete Anthology, Vol. 3","WWE Summerslam: The Complete Anthology, Vol. 3",2009.0,91.04358068315665,wwe summerslam the complete anthology vol 3,7.1,27,01/01/24 21:30,09/01/24
1051,1051,tt18502434,Drama,591,movie,Fez Summer '55,Fez Summer '55,2023.0,91.04358068315665,fez summer 55,8.2,23,01/01/24 21:30,09/01/24
1052,1052,tt1855182,Drama,592,video,Early One Summer,Early One Summer,2009.0,11.0,early one summer,5.8,23,01/01/24 21:30,09/01/24
1053,1053,tt1855182,Short,592,video,Early One Summer,Early One Summer,2009.0,11.0,early one summer,5.8,23,01/01/24 21:30,09/01/24
1054,1054,tt1864368,Documentary,593,movie,Indian Summer,Indian Summer,2011.0,70.0,indian summer,6.9,10,01/01/24 21:30,09/01/24
1055,1055,tt1864491,Crime,594,movie,Stealing Summers,Stealing Summers,2011.0,75.0,stealing summers,4.9,94,01/01/24 21:30,09/01/24
1056,1056,tt1864491,Drama,594,movie,Stealing Summers,Stealing Summers,2011.0,75.0,stealing summers,4.9,94,01/01/24 21:30,09/01/24
1057,1057,tt1864491,Thriller,594,movie,Stealing Summers,Stealing Summers,2011.0,75.0,stealing summers,4.9,94,01/01/24 21:30,09/01/24
1058,1058,tt1864571,Action,595,movie,"WWE Summerslam: The Complete Anthology, Vol. 4","WWE Summerslam: The Complete Anthology, Vol. 4",2008.0,91.04358068315665,wwe summerslam the complete anthology vol 4,6.2,24,01/01/24 21:30,09/01/24
1059,1059,tt1874779,Horror,596,movie,The Summer of Massacre,The Summer of Massacre,2012.0,98.0,the summer of massacre,2.7,337,01/01/24 21:30,09/01/24
1060,1060,tt1874779,Thriller,596,movie,The Summer of Massacre,The Summer of Massacre,2012.0,98.0,the summer of massacre,2.7,337,01/01/24 21:30,09/01/24
1061,1061,tt1886770,Drama,597,movie,Silent Summer,Stiller Sommer,2013.0,89.0,silent summer,5.7,72,01/01/24 21:30,09/01/24
1062,1062,tt1886770,Family,597,movie,Silent Summer,Stiller Sommer,2013.0,89.0,silent summer,5.7,72,01/01/24 21:30,09/01/24
1063,1063,tt1886770,Romance,597,movie,Silent Summer,Stiller Sommer,2013.0,89.0,silent summer,5.7,72,01/01/24 21:30,09/01/24
1064,1064,tt1896818,Comedy,598,movie,Summer of the Chew Toy Soul,Summer of the Chew Toy Soul,2011.0,70.0,summer of the chew toy soul,7.4,14,01/01/24 21:30,09/01/24
1065,1065,tt1896818,Drama,598,movie,Summer of the Chew Toy Soul,Summer of the Chew Toy Soul,2011.0,70.0,summer of the chew toy soul,7.4,14,01/01/24 21:30,09/01/24
1066,1066,tt1896818,Mystery,598,movie,Summer of the Chew Toy Soul,Summer of the Chew Toy Soul,2011.0,70.0,summer of the chew toy soul,7.4,14,01/01/24 21:30,09/01/24
1067,1067,tt1905005,Horror,599,movie,Rage: Midsummer's Eve,Rage: Midsummer's Eve,2015.0,90.0,rage midsummers eve,3.4,308,01/01/24 21:30,09/01/24
1068,1068,tt1905005,Mystery,599,movie,Rage: Midsummer's Eve,Rage: Midsummer's Eve,2015.0,90.0,rage midsummers eve,3.4,308,01/01/24 21:30,09/01/24
1069,1069,tt1905005,Thriller,599,movie,Rage: Midsummer's Eve,Rage: Midsummer's Eve,2015.0,90.0,rage midsummers eve,3.4,308,01/01/24 21:30,09/01/24
1070,1070,tt1961265,Comedy,600,movie,The Summer Side,Del lado del verano,2012.0,100.0,the summer side,5.8,136,01/01/24 21:30,09/01/24
1071,1071,tt1961265,Drama,600,movie,The Summer Side,Del lado del verano,2012.0,100.0,the summer side,5.8,136,01/01/24 21:30,09/01/24
1072,1072,tt19715962,Romance,601,movie,Darker Shades of Summer,Darker Shades of Summer,2023.0,80.0,darker shades of summer,2.5,479,01/01/24 21:30,09/01/24
1073,1073,tt19715962,Thriller,601,movie,Darker Shades of Summer,Darker Shades of Summer,2023.0,80.0,darker shades of summer,2.5,479,01/01/24 21:30,09/01/24
1074,1074,tt19768694,Drama,602,movie,Summer Scars,Nos cérémonies,2022.0,104.0,summer scars,5.7,218,01/01/24 21:30,09/01/24
1075,1075,tt19768694,Fantasy,602,movie,Summer Scars,Nos cérémonies,2022.0,104.0,summer scars,5.7,218,01/01/24 21:30,09/01/24
1076,1076,tt19770590,Action,603,movie,Summer of 1941,Leto 1941 goda,2022.0,112.0,summer of 1941,6.0,147,01/01/24 21:30,09/01/24
1077,1077,tt19770590,War,603,movie,Summer of 1941,Leto 1941 goda,2022.0,112.0,summer of 1941,6.0,147,01/01/24 21:30,09/01/24
1078,1078,tt1980107,Comedy,604,movie,Endless Summer,Endless Summer,2013.0,73.0,endless summer,4.6,16,01/01/24 21:30,09/01/24
1079,1079,tt1980107,Drama,604,movie,Endless Summer,Endless Summer,2013.0,73.0,endless summer,4.6,16,01/01/24 21:30,09/01/24
1080,1080,tt1980107,Romance,604,movie,Endless Summer,Endless Summer,2013.0,73.0,endless summer,4.6,16,01/01/24 21:30,09/01/24
